Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2013-04-30,2013,4,30,Tuesday,17,2013-17,759.19,765.03,737.01,741.64,0,741.64,0.0,741.64,741.64
2013-05-01,2013,5,1,Wednesday,17,2013-17,741.64,754.42,736.31,738.88,0,738.88,-0.003721495214808912,740.26,740.26
2013-05-02,2013,5,2,Thursday,17,2013-17,738.88,748.03,726.19,746.46,0,746.46,0.010258793091912022,742.3266666666667,742.3266666666667
2013-05-03,2013,5,3,Friday,17,2013-17,746.46,781.77,746.2,775.2,0,775.2,0.038501713940988225,750.5450000000001,750.5450000000001
2013-05-07,2013,5,7,Tuesday,18,2013-18,775.2,791.98,775.2,783.51,0,783.51,0.010719810923292883,757.138,757.138
2013-05-08,2013,5,8,Wednesday,18,2013-18,783.51,795.83,783.51,793.61,0,793.61,0.012890678434291702,763.2166666666667,763.2166666666667
2013-05-09,2013,5,9,Thursday,18,2013-18,793.61,803.01,790.38,797.79,0,797.79,0.0052670615956647016,768.1557142857143,768.1557142857143
2013-05-10,2013,5,10,Friday,18,2013-18,797.79,804.76,777.51,780.31,0,780.31,-0.021910503954902905,769.675,769.675
2013-05-13,2013,5,13,Monday,19,2013-19,780.31,785.6,771.84,777.62,0,777.62,-0.003447350988482367,770.5577777777778,770.5577777777778
2013-05-14,2013,5,14,Tuesday,19,2013-19,777.62,780.02,756.85,771.18,0,771.18,-0.008281683189532374,770.62,770.62
2013-05-15,2013,5,15,Wednesday,19,2013-19,771.18,771.74,757.22,760.9,0,760.9,-0.013330180190554652,769.7363636363636,769.7363636363636
2013-05-16,2013,5,16,Thursday,19,2013-19,760.9,763.06,751.35,760.94,0,760.94,5.25404469193802e-05,769.0033333333334,769.0033333333334
2013-05-17,2013,5,17,Friday,19,2013-19,760.94,775.3,758.88,765.53,0,765.53,0.006032048309646099,768.7361538461538,768.7361538461538
2013-05-20,2013,5,20,Monday,20,2013-20,765.53,765.53,754.81,761.4,0,761.4,-0.005394961301003254,768.2121428571428,768.2121428571428
2013-05-21,2013,5,21,Tuesday,20,2013-20,761.4,786.37,761.4,785.79,0,785.79,0.03203303497665444,771.3657142857144,769.384
2013-05-22,2013,5,22,Wednesday,20,2013-20,785.79,809.44,776.85,797.97,0,797.97,0.015500315626776118,775.5864285714285,771.170625
2013-05-23,2013,5,23,Thursday,20,2013-20,797.97,797.97,763.15,768.98,0,768.98,-0.03632967567542755,777.1949999999999,771.0417647058823
2013-05-24,2013,5,24,Friday,20,2013-20,768.98,771.64,757.79,759.55,0,759.55,-0.012262988524139429,776.0771428571428,770.4033333333333
2013-05-28,2013,5,28,Tuesday,21,2013-21,759.55,764.23,754.34,761.59,0,761.59,0.0026858522747499336,774.5114285714286,769.9394736842105
2013-05-29,2013,5,29,Wednesday,21,2013-21,761.59,770.76,751.32,756.78,0,756.78,-0.00631573075930858,771.8807142857142,769.2814999999999
2013-05-30,2013,5,30,Thursday,21,2013-21,756.78,772.62,752.15,770.28,0,770.28,0.017838737119612924,769.9157142857142,769.3290476190476
2013-05-31,2013,5,31,Friday,21,2013-21,770.28,772.57,754.01,754.01,0,754.01,-0.021122213886424546,768.0371428571428,768.6327272727272
2013-06-03,2013,6,3,Monday,22,2013-22,754.01,762.52,749.39,756.68,0,756.68,0.0035410443834640315,766.5414285714286,768.1130434782608
2013-06-04,2013,6,4,Tuesday,22,2013-22,756.68,765.47,751.93,753.55,0,753.55,-0.004136497479924284,765.2821428571427,767.50625
2013-06-05,2013,6,5,Wednesday,22,2013-22,753.55,753.55,731.55,732.7,0,732.7,-0.027669001292142337,763.2678571428571,766.1139999999999
